0014fdb3625079de4a0d2131fd860641	0.06461762118549595
002d78ebb7c8b708b909e830224f59bf	0.0033855525283202383
003046f5a800661b49ed10a9ea98933c	0.006367675887216224
0032af1bc55f8b2b69d7ec801df610f5	0.003924622355395635
003694b0c10eb020481a2b41461263aa	0.0021503354996163086
0046866c3175830bcf76a1f7bfd28569	0.007418239810287881
006ab1fe217e47600f6cb87d8d26ad70	0.00425300741942329
0075ae9d84bdc92f1392faddd13c6af6	0.013463183873781794
009057f2803b308ac3eaeddef1b60f33	0.01599756018774357
00b7c66af68be34865510e43f30a427a	0.02303570322559781
00bfb92566cb0450cd6b1569364f39c6	0.001347937495727195
010d3782797a5d9424da3b37e5193784	0.020399757264051466
015759469509925c14e269ddbb41d237	0.001899892849621079
0160cca09a12ad1b394943093308100d	0.013113935560213901
01624e5138918bfcc8a45e61c527f09b	0.0013772917344263144
019ed9b927a5502c38ff4cc69b46725f	0.06889504137416777
02108914d0b3cc2666dc5369ce593a77	0.009280729677161384
022bf11aee1c109e0feaa6c7a9087f54	0.01359276688539211
023dbc6ca70ac3e2ecb1aac1369fea68	0.1325922217041164
0268b484813c0668beeb086916680bf6	0.0030926058905437204
026faee4e5b3cfd548ee2da78a17f1e7	0.07463759840639406
027c478b2738f921158850471600f173	0.004616079359125646
028fdc62762f4e854b54ad34f5d0e18b	0.0026265406726014395
02944f8451bfc43ee94844e17b8d13fd	0.0029923702082678013
029abe28bcd7283e5f1d1e60c592a0cc	0.004128650073916025
02cdb65db1abcad25f3415b6b9519ed9	0.028711216570723685
02d066f77eeb3c4c40b426a4458a4ff6	0.0007009094348627899
02d84cbb386134e2b4c3436d14db9f9e	0.010355801271368007
0319e9b3174a686f02b7ddf2b252188d	0.004690003800805444
0324cad80489c0b3efedabbf588f7204	0.030527498943703123
03402c4a4020fd82c5afd6acfa2e015c	0.019320553424353647
036a8fe5c02ec99addcfbd6a700559c0	0.002307218543711637
036c13d830041849f6db7458069f3b0d	0.0021876050161189083
037c36b66362dae616131a2cad90ae8b	0.6164034469745465
03da10d2e6da2af5b35ea8d5bdb0e2b5	0.005678956176600453
03fdf94314bd2b7aa386befdc96c3459	0.00382412224147358
04098b71fbe60bd4faca976a12235b8b	0.0015946649868949848
041adfcf42dd9c02ff8feddb467ee1e3	0.0058755261990153795
041d63e2b227b0fdabb5fa7ef400d4d8	0.10578266339675393
043a2b6e172978b2d498dea7a36b9373	0.7458071170021787
04412fbc730c5f90c4026241913b5fc7	0.0023558891575793986
0450ad8e625fa36713dbc3e2dad8b416	0.01041576747012074
048299fb61cfa97bd12549b56ba92308	0.0036069631857351234
04a05a65d293fa7b194da4d6dd022c87	0.00647681810256397
04cb1905667e8bae2411b898efc92f6a	0.0010959296704105505
04e48b631e5b62acb6f482bbf36617bd	0.12209303187784072
04fd6037399ec6bc1ef81ea038fc3e01	0.018897874941840306
0500374e24dbff39d372acc0ca054bec	0.0032077173604316534
051bac677e61fa77bfc606d21b96659d	0.590280383622836
05248d8a6ee090647989a5ca36e20361	0.9333120585048249
0554c3b4643efa56b5492060630f0595	0.003220236934322208
05a6fea99df7333a122bdec7283794d9	0.0033977560152865243
05b1e12cf83880fe032de73e6f8e0861	0.009859317630815684
05be3042d6ec8d665a13261cb06774c4	0.6396246662709284
05c92318ffbf165365702a863459e0c2	0.9966097208280561
05dccb7ce0d2cdbb064337f590c9fcdf	0.001957100075484443
06013b1c3d50c3725f8534ff0c4fa429	0.0017759102111595002
060223610d3a913c1564d8b91fd818ed	0.013045475507635252
06195ebbd0342ae50fc9536a20e5fe77	0.015535630295520261
0687c39e6347b8b78f1b506703850928	0.07510303869729415
06ab04d49d69184ede06b98ddd841051	0.007004798509486738
06bef3cc2d52e6a79b9201e471d4b31b	0.002361680911391684
06cafa883f9ee5779b9776f4e0540bcd	0.0008275319439041715
06f5a02c04b59ecfe54ce74c23917677	0.007253610916525272
0721bb4f1912df6de117ae332ce98986	0.046846716403921865
07310c6992c1e4a16b56915fe972d3e7	0.11065183620849156
0749390f4f040e4c036ee032e3ec8449	0.029894625899572428
07587e415b1a18eb50da161da0e847af	0.12270500498553948
077398e845a0302c65ded495cc6e15d6	0.005556819240341411
0773c45e6ccc5c5d86a66475ca9d4596	0.004378466798377287
07759e09baf343ce5766b944c251c2e1	0.08492040466526163
078a9b9e9140d622b8867917396bd3d9	0.010933937388169817
0799fd52e8839f026e3c6ad7c9e4e033	0.07509784669175974
07a9c1cf8603bd7dfd2b51a99e62c348	0.0025145407097303435
07b6f3c86f72c4787fc59b778c639e13	0.02545096445680941
07d181211ba4cc46ed1c3ae1e23524d6	0.008441972584520757
07d919787f7040cfca012393988f7134	0.03357124087710414
07dad5f6ef5c6ba0cff77b26e0b996e4	0.004831302461477315
07deed4acbac53bc525d1ce412e8c21f	0.006602883593052896
